Year,State,City Or County,Latitude,Longitude
2018,New York,Buffalo,42.88644679999999,-78.8783689
2018,Colorado,Westminster,39.8366528,-105.0372046
2018,New York,Bronx,40.8447819,-73.8648268
2018,Alabama,Montgomery,32.3792233,-86.3077368
2018,Florida,Orlando,28.5383355,-81.3792365
2018,Florida,Bradenton,27.4989278,-82.5748194
2018,California,Valley Village,34.1633045,-118.3841777
2018,Indiana,Indianapolis (Lawrence),39.8386516,-86.0252612
2018,Illinois,Aurora,41.7605849,-88.32007150000001
2018,Illinois,Bloomington,40.4842027,-88.99368729999999
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Massachusetts,Boston,42.3600825,-71.0588801
2018,North Carolina,Kannapolis,35.4873613,-80.6217341
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,Florida,Jacksonville,30.3321838,-81.65565099999999
2018,Texas,Dallas,32.7766642,-96.79698789999999
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Nebraska,Omaha,41.2565369,-95.9345034
2018,New York,Buffalo,42.88644679999999,-78.8783689
2018,South Carolina,Timmonsville,34.1348782,-79.93978849999999
2018,Louisiana,Shreveport,32.5251516,-93.7501789
2018,Colorado,Aurora,39.7294319,-104.8319195
2018,Ohio,Cincinnati,39.1031182,-84.5120196
2018,Indiana,Anderson,40.1053196,-85.6802541
2018,Mississippi,Hazlehurst,31.8604382,-90.39592549999999
2018,Texas,Santa Fe,29.3780129,-95.1057625
2018,Texas,Ponder,33.1828974,-97.2872402
2018,Maryland,Baltimore,39.2903848,-76.6121893
2018,California,Stockton,37.9577016,-121.2907796
2018,Mississippi,Byhalia,34.8723179,-89.6906396
2018,California,Los Angeles,34.0522342,-118.2436849
2018,Nebraska,Omaha,41.2565369,-95.9345034
2018,New Jersey,Paulsboro,39.830391,-75.2404607
2018,Missouri,Saint Louis,38.6270025,-90.19940419999999
2018,Oklahoma,Talihina,34.7514893,-95.04801619999999
2018,Nebraska,Omaha,41.2565369,-95.9345034
2018,Missouri,Saint Louis,38.6270025,-90.19940419999999
2018,California,San Diego,32.715738,-117.1610838
2018,Oklahoma,Stillwater,36.1156071,-97.0583681
2018,Tennessee,Memphis,35.1495343,-90.0489801
2018,Georgia,Columbus,32.4609764,-84.9877094
2018,North Carolina,Henderson,36.3295905,-78.3991638
2018,Illinois,Chicago Heights,41.506146,-87.6355995
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,Minnesota,Minneapolis,44.977753,-93.2650108
2018,New York,Brooklyn,40.6781784,-73.9441579
2018,Louisiana,New Orleans,29.95106579999999,-90.0715323
2018,Florida,Pompano Beach,26.2378597,-80.1247667
2018,District of Columbia,Washington,38.9071923,-77.0368707
2018,Tennessee,Wartburg,36.1047979,-84.597162
2018,Washington,Seattle (Skyway),47.4924182,-122.2391064
2018,North Carolina,Monroe,34.9854275,-80.5495112
2018,Florida,West Palm Beach,26.7153424,-80.0533746
2018,North Carolina,Maxton,34.7351614,-79.3489317
2018,Arkansas,Pine Bluff,34.2284312,-92.00319549999999
2018,Missouri,Saint Louis,38.6270025,-90.19940419999999
2018,Michigan,Flint,43.0125274,-83.6874562
2018,Tennessee,Antioch,36.0597177,-86.6715948
2018,Louisiana,New Orleans,29.95106579999999,-90.0715323
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,California,San Francisco,37.7749295,-122.4194155
2018,North Carolina,Asheville,35.5950581,-82.5514869
2018,Louisiana,Shreveport,32.5251516,-93.7501789
2018,California,Vallejo,38.1040864,-122.2566367
2018,North Carolina,Hickory,35.7344538,-81.3444573
2018,Florida,Miami,25.7616798,-80.1917902
2018,Florida,Jacksonville,30.3321838,-81.65565099999999
2018,Virginia,Virginia Beach,36.8529263,-75.97798499999999
2018,Louisiana,New Orleans,29.95106579999999,-90.0715323
2018,Texas,Houston,29.7604267,-95.3698028
2018,Alabama,Mobile,30.6953657,-88.0398912
2018,Michigan,Saginaw,43.4194699,-83.9508068
2018,New Jersey,Asbury Park,40.2203907,-74.0120817
2018,Texas,Plano,33.0198431,-96.6988856
2018,New Jersey,Camden,39.9259463,-75.1196199
2018,Utah,Salt Lake City (West Valley City),40.6916132,-112.0010501
2018,California,San Francisco,37.7749295,-122.4194155
2018,Kentucky,Louisville,38.2526647,-85.7584557
2018,Illinois,Harvey,41.6100344,-87.6467131
2018,Florida,Macclenny,30.2821807,-82.12205689999999
2018,California,Modesto,37.63909719999999,-120.9968782
2018,Illinois,Champaign,40.1164204,-88.2433829
2018,Michigan,Saginaw,43.4194699,-83.9508068
2018,Indiana,South Bend,41.6763545,-86.25198979999999
2018,North Carolina,Wadesboro,34.9682097,-80.0767266
2018,Alabama,Hurtsboro,32.2418146,-85.4163327
2018,Illinois,Rockford,42.2711311,-89.0939952
2018,Florida,Miami,25.7616798,-80.1917902
2018,New York,Brooklyn,40.6781784,-73.9441579
2018,Connecticut,Bridgeport,41.1792258,-73.1894384
2018,Michigan,Detroit,42.331427,-83.0457538
2018,Florida,Palm Beach Gardens (Riviera Beach),26.7753405,-80.0580969
2018,Texas,San Antonio,29.4241219,-98.49362819999999
2018,Kansas,Kansas City,39.11553139999999,-94.62678729999999
2018,Tennessee,Memphis,35.1495343,-90.0489801
2018,Oklahoma,Oklahoma City,35.4675602,-97.5164276
2018,Florida,Pompano Beach (Parkland),26.3107774,-80.25322489999999
2018,Louisiana,New Orleans,29.95106579999999,-90.0715323
2018,Michigan,Detroit,42.331427,-83.0457538
2018,Kentucky,Paintsville,37.8145384,-82.8071054
2018,Florida,Lake Worth (Lantana),26.5867358,-80.05198589999999
2018,Colorado,Colorado Springs,38.8338816,-104.8213634
2018,Ohio,Cleveland (Garfield Heights),41.4169974,-81.6059581
2018,Missouri,Saint Louis,38.6270025,-90.19940419999999
2018,Pennsylvania,Melcroft,40.0520182,-79.38920159999999
2018,Pennsylvania,Reading,40.3356483,-75.9268747
2018,Indiana,Indianapolis,39.768403,-86.158068
2018,California,Los Angeles,34.0522342,-118.2436849
2018,Kentucky,Bowling Green,36.9685219,-86.4808043
2018,District of Columbia,Washington,38.9071923,-77.0368707
2018,Pennsylvania,Philadelphia,39.9525839,-75.1652215
2018,Kentucky,Benton,36.85727809999999,-88.350315
2018,Florida,Orlando,28.5383355,-81.3792365
2018,Illinois,Chicago,41.8781136,-87.6297982
2018,District of Columbia,Washington,38.9071923,-77.0368707
2018,Florida,Alachua,29.7938144,-82.49442260000001
2018,Alabama,Eutaw,32.8406848,-87.8875145
2018,Alabama,Madison,34.6992579,-86.74833180000002
2018,Tennessee,Nashville,36.1626638,-86.7816016
2018,Missouri,Saint Robert (St Robert),37.8280961,-92.17766639999999
2018,Alabama,Union Springs,32.144316,-85.7149495
2018,Florida,Plantation,26.1275862,-80.23310359999999
2018,Mississippi,Hattiesburg,31.3271189,-89.29033919999999
2018,Arkansas,Brinkley,34.8878719,-91.19456880000001
2018,Alabama,Huntsville,34.7303688,-86.5861037
